dataset,sample_id,drift_289,drift_385,drift_517,drift_649,drift_769
m3fd,00421,0.12841870073908834,0.1285539401942859,0.12592797865383498,0.1261113932075978,0.13389335352710607
m3fd,00434,0.12125742429675535,0.12010731478005843,0.11874118501478348,0.1201776872079342,0.12616295045670878
m3fd,00441,0.11852415820588147,0.11563828221393246,0.11156260571292953,0.1107806786533635,0.1183569929358459
m3fd,00443,0.1698113665389508,0.16105826893162878,0.15011297002019752,0.13917213809410867,0.14880792152106326
m3fd,00449,0.08016937673957536,0.08039528969499732,0.08125140494273764,0.08602139864426328,0.09513247804986746
m3fd,00453,0.11865570644469825,0.1163501736192718,0.11741969365899885,0.1190476394811113,0.1300339486696609
m3fd,00461,0.0994736164715403,0.10312889390863511,0.10483655578178819,0.11093919480537151,0.122265073295313
m3fd,00479,0.14650335392990999,0.14670594530866599,0.14783954525570153,0.14939568273028603,0.15839382471516084
m3fd,00489,0.1171573356158222,0.11517791143777856,0.11359397837529506,0.1095382602071242,0.11578420189488436
m3fd,00497,0.10772805471083324,0.10432057645727344,0.10403858065646443,0.10418598452466221,0.11258660698571743
m3fd,00512,0.18990141792505988,0.17905688435681966,0.17968853566796594,0.17157290033941353,0.1799696891965631
m3fd,00525,0.15114992289812412,0.14328579850649759,0.14304540178116565,0.1404087683942301,0.14901487842831074
m3fd,00527,0.14195989637744888,0.14051119323642303,0.14435209842335062,0.14353190411927175,0.1493553311608421
m3fd,00537,0.1274177571631443,0.1207942260358571,0.1136273248535693,0.10976572585818245,0.11394018783186655
m3fd,00555,0.1612892344136957,0.14966221978010164,0.14072102535451814,0.13483785286984884,0.13906816936265753
m3fd,00572,0.13864081117354232,0.1319843576062123,0.12277844067899002,0.11800695987971432,0.1230844577436585
m3fd,00587,0.07870900105916168,0.07560507341015765,0.06868483226544098,0.06606497415244517,0.0686097762759581
m3fd,00606,0.07400456934516864,0.06669279626387803,0.06049380425328088,0.05713988839032147,0.0590750380472832
m3fd,00621,0.08186450117503274,0.07459055825353333,0.0696006930773847,0.06544920112866748,0.06820894705341396
m3fd,00633,0.09371784732577826,0.0877460406845082,0.08260468245388519,0.082543974423122,0.08569457058120156
m3fd,00643,0.08367468676982281,0.0808043802358479,0.07653987967569331,0.07588410267390466,0.0815147488957606
m3fd,00652,0.09511785383961802,0.08783573385724186,0.08553896420449503,0.08431369993512217,0.0896541220425312
m3fd,00653,0.10073450633113257,0.09531120061432963,0.09260513283726801,0.0925121027062078,0.09760508348415264
m3fd,00661,0.11576072995523379,0.10685532889035987,0.10311444836536421,0.09662914817123536,0.0991506717197067
m3fd,00671,0.12862036834681856,0.12136230832654094,0.11813307596554101,0.11344192304238532,0.11785292725979846
m3fd,00676,0.11365999827791662,0.10703062168973354,0.10712135364800945,0.10397582816574225,0.10694473045532893
m3fd,00677,0.11693124862651161,0.10931347310514394,0.10398540813377677,0.10464983314730925,0.11195707186791115
m3fd,00687,0.11474536247772149,0.11018326324734462,0.10564043081021879,0.10385998493987103,0.1082482930610047
m3fd,00697,0.10168158385162718,0.09727828490710821,0.09424254646564845,0.09398794040592384,0.09887470779896412
m3fd,00712,0.1371007571099443,0.13990101381589293,0.14949102744203424,0.1581455834007982,0.16800879876076336
m3fd,00716,0.06727528182226228,0.07935316889651323,0.09988369632344463,0.11517372215950628,0.1316454627659559
m3fd,00719,0.27636643682924655,0.26655371253601423,0.26716465997875727,0.27747724867718837,0.2983977324287933
m3fd,00725,0.2631716971733047,0.2532755793024899,0.2544476578527842,0.2671126276252862,0.28685304729015504
m3fd,00726,0.27076079284736665,0.26580018429774754,0.2639123634495252,0.2721674381379259,0.28988217618761414
m3fd,00738,0.2617587154129466,0.24717136108114512,0.24310863743699307,0.24069805247109188,0.2504221263666747
m3fd,00760,0.29477437328246914,0.27058006528008527,0.24520017027319485,0.22875668416360828,0.23192831356196908
m3fd,00762,0.3090990555105023,0.2883450422465764,0.2567084294829326,0.23934258654430973,0.24022063883302358
m3fd,00769,0.30305886846741203,0.28125600630105896,0.25519182674893615,0.23823451362109194,0.23895819490773385
m3fd,00787,0.12630713107182967,0.1246079886073822,0.12142928516732232,0.13057223724836442,0.1511977330092119
m3fd,00800,0.13802642338283155,0.1347064455941096,0.13084254152515318,0.13864090970484078,0.16204051997829172
m3fd,00801,0.32228503551652254,0.30317625977998697,0.28111217657177734,0.2602226013863105,0.2637585783325337
m3fd,00805,0.3289437593083414,0.31025622620532545,0.2892588055927119,0.26815131345631016,0.2725029826022073
m3fd,00818,0.3313994802617801,0.31097957310318214,0.2888658543421575,0.2677325822416694,0.27284611586405516
m3fd,00825,0.13931568935250327,0.13550670764265726,0.12282315563772828,0.11849176350923529,0.12177244325855685
m3fd,00826,0.145163874018004,0.13993046652656516,0.13496187472727728,0.13307634842864668,0.13485104131643988
m3fd,00829,0.14405193753040224,0.14052182296330407,0.13229633711139344,0.13030653820623506,0.13415653361408686
m3fd,00834,0.12790636322942084,0.12551726744588454,0.11791750969958503,0.11482935988280873,0.11965378624583545
m3fd,00857,0.12221735098207853,0.1140920895700025,0.10821854316436019,0.10575013583433501,0.10575831767653321
m3fd,00867,0.38032546313949134,0.359002789443131,0.3422648163600843,0.3303712569999846,0.3360173023985752
m3fd,00871,0.38509652826648455,0.3647798247298807,0.3475624114029572,0.33258042139298016,0.33845125056291514
m3fd,00878,0.36830386380976077,0.3490668709183584,0.3357090447297656,0.3219236259819507,0.32781014417474275
m3fd,00896,0.1761352277808692,0.17706086180015101,0.180043726683914,0.18265038826544422,0.19677371607619054
m3fd,00910,0.17647164641495028,0.17582263034480583,0.17837246750299662,0.18062922899780298,0.19544024419001726
m3fd,00916,0.16815897576888983,0.1672264997252354,0.17114238134130177,0.1757188203696184,0.19302380452448786
m3fd,00922,0.1703018442683304,0.17158752080957507,0.17819943322367604,0.18260132150897013,0.19967778169192452
m3fd,00926,0.1880578874403519,0.18898769082983513,0.1921870384091724,0.19576934833447257,0.2079031482982837
m3fd,00950,0.09917736823147061,0.10734483726727595,0.11959487447216377,0.13496069220613705,0.1506132361647835
m3fd,00958,0.14753502426459109,0.14768783766183435,0.1539348254241979,0.1634876375256331,0.17748815931861495
m3fd,00965,0.15270256084397493,0.1526706585914538,0.1592355220314653,0.16869386634675643,0.18189152328397318
m3fd,00976,0.17361970192887177,0.1600916851526184,0.16987853108784323,0.15775373823341876,0.15456053013935633
m3fd,00994,0.17231461088858802,0.16051602784829577,0.1695875074260632,0.16536963462159227,0.16494890882340218
m3fd,01017,0.15319343816607367,0.15253856012301936,0.14204989674933266,0.13509070128628808,0.13897162695796794
m3fd,01034,0.14995870522208865,0.14102652817658035,0.12858590576459128,0.11860660260106515,0.1206086111817678
m3fd,01043,0.17568572709238506,0.15628789987439295,0.14335478961262926,0.13192939334685705,0.13340637937707112
m3fd,01079,0.14853669630372124,0.1400925158634274,0.13311778237588945,0.12251720091197105,0.1280607259691332
m3fd,01093,0.21795491088744867,0.20376726296834768,0.18315441416315592,0.1681514063833779,0.17399836437403982
m3fd,01101,0.20074607550524903,0.18740901918027342,0.17173104925419436,0.15718203980127543,0.16152892579456646
m3fd,01115,0.13331223521367996,0.12457460989328306,0.1163832263357687,0.10732669935696115,0.11125418003144749
m3fd,01122,0.11331186066294385,0.10921681123909355,0.10377490072599205,0.10139819652814397,0.10182089663004579
m3fd,01136,0.09722643135137643,0.09128357373692952,0.09057226723041212,0.09110708302737647,0.09285258415812103
m3fd,01147,0.0785349913586606,0.07547006408092372,0.07039955785299601,0.07187730832924666,0.07115151028302935
m3fd,01156,0.0784195750434099,0.07368917019163135,0.0712999941236766,0.07008745427318408,0.0737994816590648
m3fd,01165,0.09558356358428055,0.09153894521431283,0.08680070574892573,0.08464939438372143,0.08641692517740984
m3fd,01186,0.22226510727667548,0.20519360789274022,0.18802644636614907,0.17688942278940611,0.18075417890302103
m3fd,01204,0.20446439971389097,0.19403167892983308,0.18469326801755392,0.17723088218182637,0.18441024250034876
