dataset,sample_id,drift_289,drift_385,drift_517,drift_649,drift_769
m3fd,00787,0.12096608391365049,0.11897739522895467,0.10742526060023361,0.1021594378763433,0.10429343691239956
m3fd,00800,0.128936750630942,0.12301197617550119,0.11040084976604758,0.10386255247739773,0.10985308166227703
m3fd,00801,0.3183955505347934,0.30168055089917445,0.2855014019673232,0.2656196223799989,0.26858923020577896
m3fd,00805,0.32321486901904817,0.3089273718531802,0.2940249443567281,0.2766732123613733,0.2793694726149074
m3fd,00818,0.326366655807097,0.31017003268958254,0.29148294101473693,0.2749445778693066,0.2777676449198825
m3fd,00825,0.1426350079441232,0.1462297773797211,0.14668716369245682,0.1407042851514051,0.14754272350845432
m3fd,00826,0.1543185346012913,0.16212006193181072,0.17037962805314766,0.16462057107905703,0.1694806098520626
m3fd,00829,0.15126293015009584,0.16317391827636163,0.16715680249554,0.16197637059884218,0.16804771748580194
m3fd,00834,0.13730206896371056,0.15544823385764772,0.1626995441581609,0.15614573728634706,0.1624651614408572
m3fd,00857,0.1372133910222113,0.14933057618416112,0.1554666532693204,0.14318276349997872,0.14553582393303977
m3fd,00867,0.3750648317952411,0.3604901703482082,0.3431324699502253,0.3351382214957196,0.34056938120029745
m3fd,00871,0.3789386308393281,0.36572131798402796,0.34892204279935857,0.3395619507358252,0.3454996149547589
m3fd,00878,0.36126980394164143,0.35156681203249585,0.33705683228341154,0.3263128182402546,0.33191188300957986
m3fd,00896,0.16917019579445958,0.1665059750268102,0.1631567946496203,0.16269413308435643,0.1729768438581678
m3fd,00910,0.16849214128943324,0.16614826517885817,0.16202453052956767,0.16185327466851462,0.17278218432101178
m3fd,00916,0.1604846021783849,0.15759712740876664,0.15708778424316983,0.1569109623059668,0.16712844367811386
m3fd,00922,0.16210742788687071,0.16109054580587423,0.16198167276616682,0.16268413925734904,0.17403833583545947
m3fd,00926,0.17859780734505026,0.17695971127793386,0.17133160731439356,0.1714473408083459,0.1788948790154451
m3fd,00950,0.09727856596781403,0.10164652857553258,0.10975716610489672,0.11995660933392083,0.13205110612514726
m3fd,00958,0.14512478622037084,0.14247178332087407,0.1456542152601712,0.15346439494093744,0.16699762006505914
m3fd,00965,0.15017772166375376,0.14810461688321575,0.15205780095147936,0.16108223289007395,0.1722694132725704
m3fd,00976,0.17012101398066215,0.1618960552947013,0.1828744019565849,0.17237143380374542,0.16913032297105146
m3fd,00994,0.16789216091681514,0.15875796517827312,0.181877871293176,0.18261396763877336,0.18261071827035735
m3fd,01017,0.14928383343929263,0.15299584443439052,0.14468226807974183,0.14234347678598414,0.14660871129476483
m3fd,01034,0.1538852885382137,0.15406627624763825,0.13739131283907635,0.12739348309430953,0.1312510006542894
m3fd,01043,0.17552454224399971,0.15932723661516945,0.14693261192698348,0.1386181674770699,0.13996248460301575
m3fd,01079,0.14859509562779794,0.1439214323567456,0.14249740549580436,0.13506078852354697,0.14513652530042176
m3fd,01093,0.21511195918582537,0.20400846313315202,0.18517356203750102,0.17276591273323216,0.1809380943090262
m3fd,01101,0.20117879846775955,0.1912286413521923,0.17685647839543805,0.16437549652468042,0.17122479296954274
m3fd,01115,0.1420312464414284,0.1425173670699833,0.14497089794902251,0.13765125113181242,0.14346540046485723
m3fd,01122,0.12736063736347547,0.1360434912008398,0.14202185929666444,0.13908334877955386,0.14432185500720274
m3fd,01136,0.11715843935233183,0.12803747754063044,0.14071420504595278,0.1393161720916648,0.14304184320644342
m3fd,01147,0.09848453744841634,0.11742914062303667,0.12417466217592643,0.1176746873141703,0.12110841924242732
m3fd,01156,0.08918354647690085,0.09520510034049667,0.10647966817443588,0.10436455642715858,0.11005085151127392
m3fd,01165,0.1082177015019885,0.12173594180593617,0.12473989724176326,0.11947467519695909,0.12485609990048296
m3fd,01186,0.2225794563873137,0.22248650859040686,0.20078009958041543,0.19204343605909246,0.19836505172474017
m3fd,01204,0.2156734470040469,0.22918000257339732,0.19238549189170406,0.18796124427340677,0.19948838970558114
