dataset,sample_id,drift_289,drift_385,drift_517,drift_649,drift_769
m3fd,00976,0.1677039242598224,0.16032142223290036,0.18142166349467514,0.1675318167993154,0.16578453251325265
m3fd,00994,0.16512390849909042,0.16196434810017468,0.18059821672260656,0.17986153755182266,0.17593884856962805
m3fd,01017,0.14889035013460117,0.1534970291606056,0.1460579178206728,0.14160008104263355,0.14626460160851706
m3fd,01034,0.14423068880022338,0.141115359411626,0.13366341293653006,0.1256916296657924,0.13118238501197066
m3fd,01043,0.1698016945609011,0.15439641758212053,0.14389637432175828,0.134205349531081,0.1388668212523867
m3fd,01079,0.1451041070515563,0.141225319045987,0.13897136666482768,0.13050168131788276,0.13882004428636396
m3fd,01093,0.21323769394811132,0.2027974665388238,0.1841225822239716,0.17141565301416184,0.17809800389487407
m3fd,01101,0.20005571747998319,0.1897289913547333,0.1737589840954038,0.1599937310862325,0.16499387513496877
m3fd,01115,0.13811063675396695,0.13633874168594473,0.1341115864438608,0.1258354752337384,0.1323349466786936
m3fd,01122,0.12172535827160225,0.1295146188884979,0.13293834385026937,0.12927448049292856,0.13447199517554786
m3fd,01136,0.11330562451126391,0.12486027987032289,0.14131774725364332,0.13581398034015446,0.14541980553440093
m3fd,01147,0.09701096854472435,0.10799027564980535,0.11680428000230036,0.11325396164171542,0.12295026693134503
m3fd,01156,0.08386020354012713,0.08860057319449033,0.09530504859286282,0.09396523610794694,0.10045928835199547
m3fd,01165,0.10159129689908197,0.11105736215931716,0.11517516429653585,0.11003977124533859,0.11574081014815196
m3fd,01186,0.21597557387212973,0.20719763286756154,0.19729437051942234,0.18942297564159416,0.19701645561368064
m3fd,01204,0.20036248998451223,0.19755693210346537,0.19637300542686165,0.19284429798636382,0.20502951179916495
